0, 20
10000, 29319407
20000, 45056879
30000, 53660861
40000, 82519582
50000, 108513400
60000, 140826949
70000, 182138164
80000, 199883231
90000, 248818484
100000, 316574179
110000, 352581755
120000, 392720328
130000, 415750098
140000, 449613472
150000, 464552528
160000, 559691358
170000, 615185473
180000, 637207925
190000, 715188412
200000, 824978411
210000, 926191864
220000, 990428787
230000, 1078138234
240000, 1139494081
250000, 1234211006
260000, 1305813444
270000, 1347824035
280000, 1446110519
290000, 1598793383
300000, 1704387663
310000, 1832116272
320000, 1863472487
330000, 1899587517
340000, 1930643470
350000, 1952557018
360000, 1969232836
370000, 1996138566
380000, 2011631739
390000, 2026266863
400000, 2043335537
410000, 2060878090
420000, 2078258699
430000, 2094944522
440000, 2113373841
450000, 2134758604
460000, 2186379586
470000, 2275631163
480000, 2462732566
490000, 2583307928
500000, 2706997347
510000, 2864980791
520000, 2992788940
530000, 3108984124
540000, 3190523383
550000, 3309979447
560000, 3517951700
570000, 3762807546
580000, 3848899501
590000, 3933626072
600000, 4054860058
610000, 4184968876
620000, 4364924998
630000, 4511173607
640000, 4662389342
650000, 4821475488
660000, 4980182166
670000, 5147410905
680000, 5275914254
690000, 5414058587
700000, 5560974381
710000, 5727512836
720000, 5917726055
730000, 6160783355
740000, 6382125711
750000, 6569186244
760000, 6797759256
770000, 7414306997
780000, 7875776836
790000, 7968463635
800000, 8001534556
810000, 8098184668
820000, 8181431452
830000, 8242562538
840000, 8330369084
850000, 8376716851
860000, 8408677035
870000, 8441033239
880000, 8480197521
890000, 8513776890
900000, 8698631291
910000, 8797654538
920000, 8865083890
930000, 8900777177
940000, 8936393037
950000, 8971889160
960000, 9123136816
970000, 9194343148
980000, 9235044904
990000, 9378639154
1000000, 9462082706
1010000, 9566787629
1020000, 10056905328
1030000, 10197118803
1040000, 10915090504
1050000, 11621196493
1060000, 12164996921
1070000, 12205487231
1080000, 12246554336
1090000, 12287978915
1100000, 12329475085
1110000, 12371382105
1120000, 12413664325
1130000, 12456324230
1140000, 12498967774
1150000, 12542398856
1160000, 12585737684
1170000, 12629406102
1180000, 12673046612
1190000, 12716607607
1200000, 12760547921
1210000, 13659761648
1220000, 13849926327
1230000, 13894971257
1240000, 13940598245
1250000, 13985933832
1260000, 14036451538
1270000, 14086852962
1280000, 14134105684
1290000, 14183815111
1300000, 14540782007
1310000, 14763985458
1320000, 14939895921
1330000, 14989044969
1340000, 16115810030
1350000, 16171544520
1360000, 16222303075
1370000, 16273580558
1380000, 16324669248
1390000, 16400452827
1400000, 16650996315
1410000, 16717086620
1420000, 16772992215
1430000, 16952216506
1440000, 17621860477
1450000, 17795926547
1460000, 18422433874
1470000, 19091747877
1480000, 19142996356
1490000, 19459182072
1500000, 19523870933
1510000, 19612965734
1520000, 19668886608
1530000, 19921715634
1540000, 20314115558
1550000, 20497100170
1560000, 20568930809
1570000, 20692694106
1580000, 20749615579
1590000, 20808057820
1600000, 20870849353
1610000, 20929191107
1620000, 20986585504
1630000, 21047256882
1640000, 21110948975
1650000, 21181425543
1660000, 21311034861
1670000, 21388356844
1680000, 21449678074
1690000, 21536995574
1700000, 21597689943
1710000, 21658839512
1720000, 21733594060
1730000, 22159504819
1740000, 22312041030
1750000, 22374248419
1760000, 22643849614
1770000, 22706369749
1780000, 22769194463
1790000, 22832941133
1800000, 22896989147
1810000, 22961311530
1820000, 23026294285
1830000, 23107872805
1840000, 23176484859
1850000, 23281315921
1860000, 23348546723
1870000, 23439105913
1880000, 23530259156
1890000, 23598434017
1900000, 23673478587
1910000, 23741869525
1920000, 23810047195
1930000, 23878842205
1940000, 23970969787
1950000, 24064266839
1960000, 24220040445
1970000, 24316251130
1980000, 24453425478
1990000, 24528055832
2000000, 24673836685
2010000, 24892012676
2020000, 25159762696
2030000, 25399724893
2040000, 25880871042
2050000, 26435385253
2060000, 26614692566
